Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,368.366868963343
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,1473.46747585337
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.626223677237683
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,21411.3242584943
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,1.25244735447537
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,7459.42909650769
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,29929.8081032716
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,123.40290110272
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,2992.98081032716
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.833430041029563
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.00318637341653292
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,2.30229293102089e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.833430041029563
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,3.12651380032637
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,460.458586204179,GJ,2020-11-01,0.626223677237683
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",NMVOC,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,341.82102553802
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Hg,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.581095743414635
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cd,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.581095743414635
4.07,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00407,g/GJ,"US EPA (1998), chapter 1.3",Pb,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,1.73901446742468
0.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.8,g/GJ,"US EPA (1998), chapter 1.3",PM2.5,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,341.82102553802
3.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",3.2,g/GJ,"US EPA (1998), chapter 1.3",PM10,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,1367.28410215208
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Cr,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.581095743414635
46.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",46.5,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,19868.3471093974
2.72,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00272,g/GJ,"US EPA (1998), chapter 1.3",Cu,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,1.16219148682927
16.2,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",16.2,g/GJ,"US EPA (1998), chapter 1.3",CO,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,6921.87576714491
65,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",65,g/GJ,"US EPA (1998), chapter 1.3",NOx,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,27772.9583249642
33.5,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",33.5,% of PM2.5,"Hildemann et al., 1981 & Bond et al., 2006",BC,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,114.510043555237
6.5,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.5,g/GJ,"US EPA (1998), chapter 1.3",TSP,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,2777.29583249642
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",As,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.773370070279771
6.92,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",6.92e-06,g/GJ,"US EPA (1998), chapter 1.3","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.00295675187090388
0.5,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",5e-10,g/GJ,"UNEP, 2005",PCDD/F,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,2.13638140961263e-07
1.81,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00181,g/GJ,"US EPA (1998), chapter 1.3",Zn,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.773370070279771
6.79,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00679,g/GJ,"US EPA (1998), chapter 1.3",Se,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,2.90120595425395
1.36,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-7,1.A.1.a,NFR,Oil Gas,"",0.00136,g/GJ,"US EPA (1998), chapter 1.3",Ni,HERE,"",1,-23,-46,10,427.276281922526,GJ,2020-12-01,0.581095743414635
