Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,16.3992164587112
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,1.58525759100874
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,15.3059353614637
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,49744.2899247572
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,43184.6033412727
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,44824.5249871438
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,437.312438898964
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,11479.4515210978
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,0.874624877797928
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,25.1454652366904
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,3279.84329174223
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,0.000546640548623705
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,0.000546640548623705
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,0.00163992164587111
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,0.158525759100874
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,546.640548623705,GJ,2020-10-01,1.42126542642163e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,28458.7136452537
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,2.69064201736944
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,12.9357789296608
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,2.94935759596265
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,5.69174272905074
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,15.5229347155929
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,1.50055035584065
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,14.4880724012201
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,47086.2353039652
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,40877.061417728
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,42429.3548892873
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,413.944925749144
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,10866.054300915
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,0.827889851498289
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,23.8018332305758
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,3104.58694311858
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,0.000517431157186431
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,0.000517431157186431
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,0.00155229347155929
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,0.150055035584065
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,517.431157186431,GJ,2020-11-01,1.34532100868472e-05
55,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",55,g/GJ,See note in Guidebook chapter,PM2.5,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,29638.7938523793
5.2,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0052,g/GJ,See note in Guidebook chapter,Ni,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,2.80221323695222
25,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.025,g/GJ,See note in Guidebook chapter,Cu,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,13.4721790238088
5.7,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0057,g/GJ,See note in Guidebook chapter,Cr,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,3.0716568174284
11,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.011,g/GJ,See note in Guidebook chapter,As,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,5.92775877047585
30,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.03,g/GJ,See note in Guidebook chapter,Hg,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,16.1666148285705
2.9,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0029,g/GJ,See note in Guidebook chapter,Se,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,1.56277276676182
28,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.028,g/GJ,See note in Guidebook chapter,Pb,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,15.0888405066658
91,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",91,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,49038.7316466639
79,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",79,g/GJ,See note in Guidebook chapter,PM10,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,42572.0857152357
82,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",82,g/GJ,See note in Guidebook chapter,TSP,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,44188.7471980927
0.8,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.8,g/GJ,See note in Guidebook chapter,NMVOC,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,431.10972876188
21,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",21,g/GJ,See note in Guidebook chapter,NOx,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,11316.6303799994
1.6,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.0016,g/GJ,See note in Guidebook chapter,Cd,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,0.86221945752376
46,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.046,g/GJ,See note in Guidebook chapter,Zn,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,24.7888094038081
6,g/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",6,g/GJ,See note in Guidebook chapter,CO,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,3233.3229657141
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,"Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,0.00053888716095235
0.001,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",1e-06,g/GJ,See note in Guidebook chapter,Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,0.00053888716095235
0.003,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",3e-06,g/GJ,See note in Guidebook chapter,Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,0.00161666148285705
0.29,mg/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",0.00029,g/GJ,See note in Guidebook chapter,Benzo(a)pyrene,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,0.156277276676182
26,ng I-TEQ/GJ,EMEP,Manufacture of solid fuels and other energy industries,Tier 1 Emission Factor,,Table_5-1,1.A.1.c,NFR,Coal,"",2.6e-08,g/GJ,See note in Guidebook chapter,PCDD/F,HERE,"",1,-23,-46,10,538.88716095235,GJ,2020-12-01,1.40110661847611e-05
